date,ind,rain,ind,maxt,ind,mint,gmin,soil
24-Apr-50,0,1, , , , , , 
25-Apr-50,0,1.6, , , , , , 
26-Apr-50,0,1.1, , , , , , 
27-Apr-50,0,2.3, , , , , , 
28-Apr-50,0,10.2, , , , , , 
29-Apr-50,0,0.8, , , , , , 
30-Apr-50,4,0, , , , , , 
01-May-50,0,4.8, , , , , , 
02-May-50,0,1, , , , , , 
03-May-50,0,0, , , , , , 
04-May-50,0,0.2, , , , , , 
05-May-50,0,0, , , , , , 
06-May-50,0,4.3, , , , , , 
07-May-50,0,0, , , , , , 
08-May-50,0,0.6, , , , , , 
09-May-50,0,1, , , , , , 
10-May-50,0,0, , , , , , 
11-May-50,0,0, , , , , , 
12-May-50,0,0, , , , , , 
13-May-50,0,0, , , , , , 
14-May-50,0,0, , , , , , 
15-May-50,0,0, , , , , , 
16-May-50,0,0, , , , , , 
17-May-50,0,13.3, , , , , , 
18-May-50,0,1.1, , , , , , 
19-May-50,0,2.1, , , , , , 
20-May-50,4,0, , , , , , 
21-May-50,0,7.5, , , , , , 
22-May-50,0,0, , , , , , 
23-May-50,0,2.4, , , , , , 
24-May-50,4,0, , , , , , 
25-May-50,0,0, , , , , , 
26-May-50,0,0, , , , , , 
27-May-50,0,0.7, , , , , , 
28-May-50,0,0, , , , , , 
29-May-50,0,0, , , , , , 
30-May-50,0,0, , , , , , 
31-May-50,0,0, , , , , , 
01-Jun-50,0,0, , , , , , 
02-Jun-50,0,0, , , , , , 
03-Jun-50,0,0, , , , , , 
04-Jun-50,0,0, , , , , , 
05-Jun-50,0,0, , , , , , 
06-Jun-50,0,0, , , , , , 
07-Jun-50,0,0, , , , , , 
08-Jun-50,0,0.3, , , , , , 
09-Jun-50,0,0, , , , , , 
10-Jun-50,0,0, , , , , , 
11-Jun-50,0,0, , , , , , 
12-Jun-50,0,0, , , , , , 
13-Jun-50,4,0, , , , , , 
14-Jun-50,0,2.8, , , , , , 
15-Jun-50,4,0, , , , , , 
16-Jun-50,4,0, , , , , , 
17-Jun-50,0,0.5, , , , , , 
18-Jun-50,0,10.2, , , , , , 
19-Jun-50,0,1.4, , , , , , 
20-Jun-50,0,1.8, , , , , , 
21-Jun-50,0,0.2, , , , , , 
22-Jun-50,0,3.6, , , , , , 
23-Jun-50,0,1.1, , , , , , 
24-Jun-50,0,3.9, , , , , , 
25-Jun-50,0,0, , , , , , 
26-Jun-50,0,0.1, , , , , , 
27-Jun-50,4,0, , , , , , 
28-Jun-50,4,0, , , , , , 
29-Jun-50,0,1, , , , , , 
30-Jun-50,0,1.8, , , , , , 
01-Jul-50,0,3.8, , , , , , 
02-Jul-50,0,0, , , , , , 
03-Jul-50,0,0, , , , , , 
04-Jul-50,0,0.8, , , , , , 
05-Jul-50,0,0.1, , , , , , 
06-Jul-50,0,0.1, , , , , , 
07-Jul-50,0,0.8, , , , , , 
08-Jul-50,4,0, , , , , , 
09-Jul-50,0,0.2, , , , , , 
10-Jul-50,0,4.6, , , , , , 
11-Jul-50,0,1.1, , , , , , 
12-Jul-50,0,2.2, , , , , , 
13-Jul-50,0,20.9, , , , , , 
14-Jul-50,4,0, , , , , , 
15-Jul-50,0,0.2, , , , , , 
16-Jul-50,0,4.5, , , , , , 
17-Jul-50,0,3.3, , , , , , 
18-Jul-50,0,0.6, , , , , , 
19-Jul-50,4,0, , , , , , 
20-Jul-50,0,0, , , , , , 
21-Jul-50,0,3.5, , , , , , 
22-Jul-50,0,2.9, , , , , , 
23-Jul-50,0,1.8, , , , , , 
24-Jul-50,0,0.3, , , , , , 
25-Jul-50,0,0, , , , , , 
26-Jul-50,0,0, , , , , , 
27-Jul-50,0,5.2, , , , , , 
28-Jul-50,0,2.8, , , , , , 
29-Jul-50,0,0.4, , , , , , 
30-Jul-50,0,0.1, , , , , , 
31-Jul-50,0,1.4, , , , , , 
01-Aug-50,0,4, , , , , , 
02-Aug-50,0,16.2, , , , , , 
03-Aug-50,4,0, , , , , , 
04-Aug-50,0,0.6, , , , , , 
05-Aug-50,4,0, , , , , , 
06-Aug-50,0,0, , , , , , 
07-Aug-50,0,0.3, , , , , , 
08-Aug-50,0,5.3, , , , , , 
09-Aug-50,0,0.3, , , , , , 
10-Aug-50,0,0, , , , , , 
11-Aug-50,0,2.2, , , , , , 
12-Aug-50,0,0.2, , , , , , 
13-Aug-50,0,0, , , , , , 
14-Aug-50,0,2.9, , , , , , 
15-Aug-50,0,3.2, , , , , , 
16-Aug-50,0,10.9, , , , , , 
17-Aug-50,0,17.7, , , , , , 
18-Aug-50,0,6.3, , , , , , 
19-Aug-50,0,2.7, , , , , , 
20-Aug-50,0,0.6, , , , , , 
21-Aug-50,0,0, , , , , , 
22-Aug-50,0,3.2, , , , , , 
23-Aug-50,0,1.8, , , , , , 
24-Aug-50,0,9, , , , , , 
25-Aug-50,0,22.9, , , , , , 
26-Aug-50,0,4, , , , , , 
27-Aug-50,0,0.8, , , , , , 
28-Aug-50,0,4, , , , , , 
29-Aug-50,0,13.9, , , , , , 
30-Aug-50,0,0.2, , , , , , 
31-Aug-50,0,0, , , , , , 
01-Sep-50,0,2.8, , , , , , 
02-Sep-50,0,1.9, , , , , , 
03-Sep-50,0,0, , , , , , 
04-Sep-50,0,3.9, , , , , , 
05-Sep-50,0,0, , , , , , 
06-Sep-50,0,19.3, , , , , , 
07-Sep-50,0,0.2, , , , , , 
08-Sep-50,0,0, , , , , , 
09-Sep-50,0,0, , , , , , 
10-Sep-50,0,0, , , , , , 
11-Sep-50,0,4, , , , , , 
12-Sep-50,0,0.1, , , , , , 
13-Sep-50,0,5.7, , , , , , 
14-Sep-50,0,3, , , , , , 
15-Sep-50,4,0, , , , , , 
16-Sep-50,0,11.3, , , , , , 
17-Sep-50,0,1.2, , , , , , 
18-Sep-50,0,2, , , , , , 
19-Sep-50,0,2.2, , , , , , 
20-Sep-50,0,0.2, , , , , , 
21-Sep-50,0,1.3, , , , , , 
22-Sep-50,0,0.4, , , , , , 
23-Sep-50,0,5.2, , , , , , 
24-Sep-50,0,2.1, , , , , , 
25-Sep-50,0,0.8, , , , , , 
26-Sep-50,0,8.2, , , , , , 
27-Sep-50,0,4.4, , , , , , 
28-Sep-50,4,0, , , , , , 
29-Sep-50,0,10.2, , , , , , 
30-Sep-50,0,2.2, , , , , , 
01-Oct-50,0,1.4, , , , , , 
02-Oct-50,0,3.9, , , , , , 
03-Oct-50,0,0, , , , , , 
04-Oct-50,0,0.2, , , , , , 
05-Oct-50,0,0.1, , , , , , 
06-Oct-50,0,0, , , , , , 
07-Oct-50,0,1.4, , , , , , 
08-Oct-50,0,0.4, , , , , , 
09-Oct-50,0,5.8, , , , , , 
10-Oct-50,0,7.7, , , , , , 
11-Oct-50,0,0.1, , , , , , 
12-Oct-50,0,0.4, , , , , , 
13-Oct-50,0,1.2, , , , , , 
14-Oct-50,0,3.4, , , , , , 
15-Oct-50,4,0, , , , , , 
16-Oct-50,4,0, , , , , , 
17-Oct-50,0,0, , , , , , 
18-Oct-50,0,0, , , , , , 
19-Oct-50,0,0, , , , , , 
20-Oct-50,0,3.7, , , , , , 
21-Oct-50,0,24, , , , , , 
22-Oct-50,0,0.8, , , , , , 
23-Oct-50,0,0, , , , , , 
24-Oct-50,0,0, , , , , , 
25-Oct-50,0,0, , , , , , 
26-Oct-50,0,6, , , , , , 
27-Oct-50,0,0, , , , , , 
28-Oct-50,0,0.2, , , , , , 
29-Oct-50,0,4.2, , , , , , 
30-Oct-50,0,6.4, , , , , , 
31-Oct-50,0,1.1, , , , , , 
01-Nov-50,0,0.2, , , , , , 
02-Nov-50,0,2, , , , , , 
03-Nov-50,4,0, , , , , , 
04-Nov-50,0,0, , , , , , 
05-Nov-50,0,0, , , , , , 
06-Nov-50,0,0, , , , , , 
07-Nov-50,0,0.6, , , , , , 
08-Nov-50,0,0.2, , , , , , 
09-Nov-50,0,0, , , , , , 
10-Nov-50,0,0, , , , , , 
11-Nov-50,0,3.5, , , , , , 
12-Nov-50,0,0.8, , , , , , 
13-Nov-50,0,0.1, , , , , , 
14-Nov-50,0,1, , , , , , 
15-Nov-50,0,2.3, , , , , , 
16-Nov-50,4,0, , , , , , 
17-Nov-50,0,1.6, , , , , , 
18-Nov-50,0,9.8, , , , , , 
19-Nov-50,0,1.2, , , , , , 
20-Nov-50,4,0, , , , , , 
21-Nov-50,0,8, , , , , , 
22-Nov-50,0,1, , , , , , 
23-Nov-50,0,0, , , , , , 
24-Nov-50,0,0.4, , , , , , 
25-Nov-50,0,2.6, , , , , , 
26-Nov-50,0,0.1, , , , , , 
27-Nov-50,0,5.1, , , , , , 
28-Nov-50,0,3.7, , , , , , 
29-Nov-50,4,0, , , , , , 
30-Nov-50,0,5.4, , , , , , 
01-Dec-50,0,2.3, , , , , , 
02-Dec-50,0,0.1, , , , , , 
03-Dec-50,0,0.1, , , , , , 
04-Dec-50,4,0, , , , , , 
05-Dec-50,0,0, , , , , , 
06-Dec-50,0,1.3, , , , , , 
07-Dec-50,0,0.3, , , , , , 
08-Dec-50,0,0.5, , , , , , 
09-Dec-50,0,4, , , , , , 
10-Dec-50,0,0.6, , , , , , 
11-Dec-50,4,0, , , , , , 
12-Dec-50,0,0.1, , , , , , 
13-Dec-50,0,24.5, , , , , , 
14-Dec-50,0,0, , , , , , 
15-Dec-50,0,0, , , , , , 
16-Dec-50,0,0, , , , , , 
17-Dec-50,0,2.3, , , , , , 
18-Dec-50,0,0.2, , , , , , 
19-Dec-50,0,1.7, , , , , , 
20-Dec-50,0,4.2, , , , , , 
21-Dec-50,0,0.2, , , , , , 
22-Dec-50,0,0.7, , , , , , 
23-Dec-50,0,0.7, , , , , , 
24-Dec-50,0,1.5, , , , , , 
25-Dec-50,0,1.9, , , , , , 
26-Dec-50,0,1, , , , , , 
27-Dec-50,4,0, , , , , , 
28-Dec-50,4,0, , , , , , 
29-Dec-50,0,0.9, , , , , , 
30-Dec-50,0,0.4, , , , , , 
31-Dec-50,0,1.2, , , , , , 
01-Jan-51,0,0.1, , , , , , 
02-Jan-51,4,0, , , , , , 
03-Jan-51,0,0.2, , , , , , 
04-Jan-51,0,0.3, , , , , , 
05-Jan-51,0,7.3, , , , , , 
06-Jan-51,0,5, , , , , , 
07-Jan-51,0,0.3, , , , , , 
08-Jan-51,0,0.1, , , , , , 
09-Jan-51,0,15, , , , , , 
10-Jan-51,0,8.1, , , , , , 
11-Jan-51,0,2, , , , , , 
12-Jan-51,4,0, , , , , , 
13-Jan-51,0,0.5, , , , , , 
14-Jan-51,0,0, , , , , , 
15-Jan-51,0,1.6, , , , , , 
16-Jan-51,0,2.3, , , , , , 
17-Jan-51,0,2.1, , , , , , 
18-Jan-51,0,0.6, , , , , , 
19-Jan-51,4,0, , , , , , 
20-Jan-51,0,0, , , , , , 
21-Jan-51,0,0, , , , , , 
22-Jan-51,0,11.3, , , , , , 
23-Jan-51,0,1.3, , , , , , 
24-Jan-51,0,0, , , , , , 
25-Jan-51,0,0.4, , , , , , 
26-Jan-51,0,0, , , , , , 
27-Jan-51,0,0.4, , , , , , 
28-Jan-51,0,0, , , , , , 
29-Jan-51,0,4.9, , , , , , 
30-Jan-51,0,6.7, , , , , , 
31-Jan-51,4,0, , , , , , 
01-Feb-51,0,4.8, , , , , , 
02-Feb-51,0,19.2, , , , , , 
03-Feb-51,0,8.3, , , , , , 
04-Feb-51,0,6.8, , , , , , 
05-Feb-51,0,0.3, , , , , , 
06-Feb-51,0,0, , , , , , 
07-Feb-51,0,2.6, , , , , , 
08-Feb-51,0,0, , , , , , 
09-Feb-51,0,2.1, , , , , , 
10-Feb-51,0,2.4, , , , , , 
11-Feb-51,0,5.9, , , , , , 
12-Feb-51,0,0.5, , , , , , 
13-Feb-51,0,0, , , , , , 
14-Feb-51,0,0, , , , , , 
15-Feb-51,0,2.5, , , , , , 
16-Feb-51,0,1.5, , , , , , 
17-Feb-51,0,3, , , , , , 
18-Feb-51,0,0.1, , , , , , 
19-Feb-51,0,0.1, , , , , , 
20-Feb-51,0,0.6, , , , , , 
21-Feb-51,4,0, , , , , , 
22-Feb-51,0,0.5, , , , , , 
23-Feb-51,0,0.1, , , , , , 
24-Feb-51,0,3.5, , , , , , 
25-Feb-51,0,0.4, , , , , , 
26-Feb-51,0,2.5, , , , , , 
27-Feb-51,0,0, , , , , , 
28-Feb-51,4,0, , , , , , 
01-Mar-51,4,0, , , , , , 
02-Mar-51,0,0, , , , , , 
03-Mar-51,0,0, , , , , , 
04-Mar-51,0,1.2, , , , , , 
05-Mar-51,4,0, , , , , , 
06-Mar-51,0,2.2, , , , , , 
07-Mar-51,0,19.8, , , , , , 
08-Mar-51,0,0, , , , , , 
09-Mar-51,0,0.1, , , , , , 
10-Mar-51,0,0, , , , , , 
11-Mar-51,0,0, , , , , , 
12-Mar-51,0,3.3, , , , , , 
13-Mar-51,0,2.4, , , , , , 
14-Mar-51,0,0, , , , , , 
15-Mar-51,4,0, , , , , , 
16-Mar-51,0,2.4, , , , , , 
17-Mar-51,0,1.2, , , , , , 
18-Mar-51,0,5.2, , , , , , 
19-Mar-51,0,1.1, , , , , , 
20-Mar-51,0,0, , , , , , 
21-Mar-51,0,3.6, , , , , , 
22-Mar-51,0,15.6, , , , , , 
23-Mar-51,0,1.1, , , , , , 
24-Mar-51,0,0.7, , , , , , 
25-Mar-51,0,3, , , , , , 
26-Mar-51,0,7, , , , , , 
27-Mar-51,0,0, , , , , , 
28-Mar-51,0,11.8, , , , , , 
29-Mar-51,0,0.2, , , , , , 
30-Mar-51,0,0.4, , , , , , 
31-Mar-51,0,5.5, , , , , , 
01-Apr-51,0,1.2, , , , , , 
02-Apr-51,0,0.2, , , , , , 
03-Apr-51,0,3.7, , , , , , 
04-Apr-51,0,0.4, , , , , , 
05-Apr-51,0,0, , , , , , 
06-Apr-51,0,0.8, , , , , , 
07-Apr-51,0,1.4, , , , , , 
08-Apr-51,0,5.8, , , , , , 
09-Apr-51,0,0.9, , , , , , 
10-Apr-51,0,1.9, , , , , , 
11-Apr-51,0,2.1, , , , , , 
12-Apr-51,0,0.7, , , , , , 
13-Apr-51,0,1.1, , , , , , 
14-Apr-51,0,0, , , , , , 
15-Apr-51,0,0.8, , , , , , 
16-Apr-51,0,0.3, , , , , , 
17-Apr-51,0,0, , , , , , 
18-Apr-51,0,0, , , , , , 
19-Apr-51,0,0, , , , , , 
20-Apr-51,0,0, , , , , , 
21-Apr-51,0,0, , , , , , 
22-Apr-51,0,0.1, , , , , , 
23-Apr-51,0,0, , , , , , 
24-Apr-51,0,0, , , , , , 
25-Apr-51,0,0.2, , , , , , 
26-Apr-51,0,0.4, , , , , , 
27-Apr-51,0,0, , , , , , 
28-Apr-51,0,0.4, , , , , , 
29-Apr-51,0,2, , , , , , 
30-Apr-51,0,1.7, , , , , , 
01-May-51,0,0.1, , , , , , 
02-May-51,0,2.2, , , , , , 
03-May-51,0,0, , , , , , 
04-May-51,0,12.6, , , , , , 
05-May-51,0,0.9, , , , , , 
06-May-51,0,0, , , , , , 
07-May-51,0,0, , , , , , 
08-May-51,4,0, , , , , , 
09-May-51,0,0, , , , , , 
10-May-51,0,0, , , , , , 
11-May-51,0,0, , , , , , 
12-May-51,0,0, , , , , , 
13-May-51,0,0, , , , , , 
14-May-51,0,0, , , , , , 
15-May-51,0,2.6, , , , , , 
16-May-51,0,0, , , , , , 
17-May-51,0,0, , , , , , 
18-May-51,0,0, , , , , , 
19-May-51,0,0, , , , , , 
20-May-51,0,4.2, , , , , , 
21-May-51,0,0.8, , , , , , 
22-May-51,4,0, , , , , , 
23-May-51,0,4.9, , , , , , 
24-May-51,0,1.2, , , , , , 
25-May-51,0,1.2, , , , , , 
26-May-51,0,5.1, , , , , , 
27-May-51,0,12.2, , , , , , 
28-May-51,4,0, , , , , , 
29-May-51,0,0, , , , , , 
30-May-51,0,0, , , , , , 
31-May-51,0,0, , , , , , 
01-Jun-51,0,0, , , , , , 
02-Jun-51,0,0, , , , , , 
03-Jun-51,0,0, , , , , , 
04-Jun-51,0,0, , , , , , 
05-Jun-51,0,0, , , , , , 
06-Jun-51,0,0, , , , , , 
07-Jun-51,0,0, , , , , , 
08-Jun-51,0,0, , , , , , 
09-Jun-51,0,5, , , , , , 
10-Jun-51,0,0.1, , , , , , 
11-Jun-51,0,1.3, , , , , , 
12-Jun-51,0,1.3, , , , , , 
13-Jun-51,0,0, , , , , , 
14-Jun-51,0,0, , , , , , 
15-Jun-51,0,0, , , , , , 
16-Jun-51,0,0, , , , , , 
17-Jun-51,0,0.8, , , , , , 
18-Jun-51,0,1.1, , , , , , 
19-Jun-51,0,0.3, , , , , , 
20-Jun-51,0,4.9, , , , , , 
21-Jun-51,0,0, , , , , , 
22-Jun-51,0,5.2, , , , , , 
23-Jun-51,0,0, , , , , , 
24-Jun-51,0,0, , , , , , 
25-Jun-51,0,4, , , , , , 
26-Jun-51,0,1.1, , , , , , 
27-Jun-51,0,0, , , , , , 
28-Jun-51,0,0, , , , , , 
29-Jun-51,0,0, , , , , , 
30-Jun-51,0,0, , , , , , 
01-Jul-51,0,0, , , , , , 
02-Jul-51,0,0, , , , , , 
03-Jul-51,0,6.9, , , , , , 
04-Jul-51,0,0, , , , , , 
05-Jul-51,0,1.6, , , , , , 
06-Jul-51,0,2.3, , , , , , 
07-Jul-51,0,0, , , , , , 
08-Jul-51,0,10.7, , , , , , 
09-Jul-51,0,3.2, , , , , , 
10-Jul-51,0,12.6, , , , , , 
11-Jul-51,0,1.1, , , , , , 
12-Jul-51,0,3.5, , , , , , 
13-Jul-51,0,0, , , , , , 
14-Jul-51,0,0, , , , , , 
15-Jul-51,0,0, , , , , , 
16-Jul-51,0,0, , , , , , 
17-Jul-51,0,0.4, , , , , , 
18-Jul-51,4,0, , , , , , 
19-Jul-51,0,0, , , , , , 
20-Jul-51,0,0, , , , , , 
21-Jul-51,0,0, , , , , , 
22-Jul-51,0,5.9, , , , , , 
23-Jul-51,0,0, , , , , , 
24-Jul-51,0,0, , , , , , 
25-Jul-51,0,0, , , , , , 
26-Jul-51,0,1, , , , , , 
27-Jul-51,0,0, , , , , , 
28-Jul-51,0,0, , , , , , 
29-Jul-51,0,0, , , , , , 
30-Jul-51,0,0, , , , , , 
31-Jul-51,0,0, , , , , , 
01-Aug-51,0,3, , , , , , 
02-Aug-51,0,1.4, , , , , , 
03-Aug-51,0,1.7, , , , , , 
04-Aug-51,0,0.3, , , , , , 
05-Aug-51,0,6.4, , , , , , 
06-Aug-51,0,4.8, , , , , , 
07-Aug-51,0,0.2, , , , , , 
08-Aug-51,0,0.8, , , , , , 
09-Aug-51,0,0, , , , , , 
10-Aug-51,0,7.4, , , , , , 
11-Aug-51,0,4.1, , , , , , 
12-Aug-51,0,0.9, , , , , , 
13-Aug-51,0,0.2, , , , , , 
14-Aug-51,0,0, , , , , , 
15-Aug-51,0,0, , , , , , 
16-Aug-51,0,4.4, , , , , , 
17-Aug-51,0,0, , , , , , 
18-Aug-51,0,1.5, , , , , , 
19-Aug-51,0,2.7, , , , , , 
20-Aug-51,0,0, , , , , , 
21-Aug-51,0,0.3, , , , , , 
22-Aug-51,0,0, , , , , , 
23-Aug-51,0,19, , , , , , 
24-Aug-51,0,0.2, , , , , , 
25-Aug-51,0,5.3, , , , , , 
26-Aug-51,0,2.1, , , , , , 
27-Aug-51,0,1.7, , , , , , 
28-Aug-51,0,11.6, , , , , , 
29-Aug-51,0,1.9, , , , , , 
30-Aug-51,0,4.6, , , , , , 
31-Aug-51,0,0.4, , , , , , 
01-Sep-51,0,0.6, , , , , , 
02-Sep-51,0,0, , , , , , 
03-Sep-51,0,10.2, , , , , , 
04-Sep-51,0,3.4, , , , , , 
05-Sep-51,0,1.4, , , , , , 
06-Sep-51,0,0, , , , , , 
07-Sep-51,0,0, , , , , , 
08-Sep-51,0,0, , , , , , 
09-Sep-51,0,0, , , , , , 
10-Sep-51,0,0, , , , , , 
11-Sep-51,0,1.1, , , , , , 
12-Sep-51,0,6.4, , , , , , 
13-Sep-51,0,5.4, , , , , , 
14-Sep-51,0,7.7, , , , , , 
15-Sep-51,0,0, , , , , , 
16-Sep-51,0,0.3, , , , , , 
17-Sep-51,0,0, , , , , , 
18-Sep-51,0,0, , , , , , 
19-Sep-51,0,0, , , , , , 
20-Sep-51,0,0, , , , , , 
21-Sep-51,0,0, , , , , , 
22-Sep-51,0,3.6, , , , , , 
23-Sep-51,0,2.7, , , , , , 
24-Sep-51,0,3.5, , , , , , 
25-Sep-51,0,2.5, , , , , , 
26-Sep-51,0,0.1, , , , , , 
27-Sep-51,0,0.2, , , , , , 
28-Sep-51,0,0, , , , , , 
29-Sep-51,0,0, , , , , , 
30-Sep-51,0,0.2, , , , , , 
01-Oct-51,0,0.1, , , , , , 
02-Oct-51,0,0.1, , , , , , 
03-Oct-51,4,0, , , , , , 
04-Oct-51,4,0, , , , , , 
05-Oct-51,0,0, , , , , , 
06-Oct-51,0,0, , , , , , 
07-Oct-51,0,0, , , , , , 
08-Oct-51,0,0, , , , , , 
09-Oct-51,0,1, , , , , , 
10-Oct-51,0,1, , , , , , 
11-Oct-51,0,0, , , , , , 
12-Oct-51,0,0, , , , , , 
13-Oct-51,0,0, , , , , , 
14-Oct-51,0,0, , , , , , 
15-Oct-51,0,0, , , , , , 
16-Oct-51,4,0, , , , , , 
17-Oct-51,0,0, , , , , , 
18-Oct-51,0,0, , , , , , 
19-Oct-51,4,0, , , , , , 
20-Oct-51,0,0.6, , , , , , 
21-Oct-51,0,0, , , , , , 
22-Oct-51,0,0, , , , , , 
23-Oct-51,0,0, , , , , , 
24-Oct-51,0,0, , , , , , 
25-Oct-51,0,0, , , , , , 
26-Oct-51,0,0, , , , , , 
27-Oct-51,0,5.1, , , , , , 
28-Oct-51,0,1.7, , , , , , 
29-Oct-51,0,0.1, , , , , , 
30-Oct-51,0,1, , , , , , 
31-Oct-51,0,0, , , , , , 
01-Nov-51,0,0.2, , , , , , 
02-Nov-51,0,0.8, , , , , , 
03-Nov-51,0,5, , , , , , 
04-Nov-51,0,37.4, , , , , , 
05-Nov-51,0,10.2, , , , , , 
06-Nov-51,0,2.7, , , , , , 
07-Nov-51,0,4.2, , , , , , 
08-Nov-51,0,20.7, , , , , , 
09-Nov-51,0,6.2, , , , , , 
10-Nov-51,0,0.7, , , , , , 
11-Nov-51,0,1.1, , , , , , 
12-Nov-51,0,0, , , , , , 
13-Nov-51,0,0, , , , , , 
14-Nov-51,0,1.8, , , , , , 
15-Nov-51,0,0.5, , , , , , 
16-Nov-51,0,0.5, , , , , , 
17-Nov-51,0,8.4, , , , , , 
18-Nov-51,0,0, , , , , , 
19-Nov-51,0,1.3, , , , , , 
20-Nov-51,0,1.1, , , , , , 
21-Nov-51,0,0, , , , , , 
22-Nov-51,0,5.7, , , , , , 
23-Nov-51,0,5.2, , , , , , 
24-Nov-51,0,0.2, , , , , , 
25-Nov-51,0,0, , , , , , 
26-Nov-51,0,0, , , , , , 
27-Nov-51,0,0.7, , , , , , 
28-Nov-51,0,0, , , , , , 
29-Nov-51,0,0, , , , , , 
30-Nov-51,0,0, , , , , , 
01-Dec-51,0,0, , , , , , 
02-Dec-51,0,1.7, , , , , , 
03-Dec-51,0,0.3, , , , , , 
04-Dec-51,0,4, , , , , , 
05-Dec-51,0,0, , , , , , 
06-Dec-51,0,0, , , , , , 
07-Dec-51,0,9, , , , , , 
08-Dec-51,0,12.9, , , , , , 
09-Dec-51,0,1.1, , , , , , 
10-Dec-51,0,0, , , , , , 
11-Dec-51,0,0.5, , , , , , 
12-Dec-51,0,0, , , , , , 
13-Dec-51,0,0.2, , , , , , 
14-Dec-51,0,0, , , , , , 
15-Dec-51,0,0, , , , , , 
16-Dec-51,0,0, , , , , , 
17-Dec-51,0,3.5, , , , , , 
18-Dec-51,0,1.2, , , , , , 
19-Dec-51,0,4.1, , , , , , 
20-Dec-51,0,0, , , , , , 
21-Dec-51,0,6.5, , , , , , 
22-Dec-51,0,0.1, , , , , , 
23-Dec-51,0,4.7, , , , , , 
24-Dec-51,0,6.6, , , , , , 
25-Dec-51,0,0.1, , , , , , 
26-Dec-51,0,4.5, , , , , , 
27-Dec-51,0,6.4, , , , , , 
28-Dec-51,0,4.3, , , , , , 
29-Dec-51,0,2.5, , , , , , 
30-Dec-51,0,0.2, , , , , , 
31-Dec-51,0,11.6, , , , , , 
01-Jan-52,0,7.2, , , , , , 
02-Jan-52,0,1.9, , , , , , 
03-Jan-52,0,0, , , , , , 
04-Jan-52,0,3.3, , , , , , 
05-Jan-52,0,0, , , , , , 
06-Jan-52,0,0, , , , , , 
07-Jan-52,0,1.9, , , , , , 
08-Jan-52,0,6.9, , , , , , 
09-Jan-52,0,4.8, , , , , , 
10-Jan-52,0,4, , , , , , 
11-Jan-52,0,0, , , , , , 
12-Jan-52,0,0, , , , , , 
13-Jan-52,0,5, , , , , , 
14-Jan-52,0,0.2, , , , , , 
15-Jan-52,0,2.2, , , , , , 
16-Jan-52,0,2.5, , , , , , 
17-Jan-52,0,0.4, , , , , , 
18-Jan-52,0,0, , , , , , 
19-Jan-52,0,0, , , , , , 
20-Jan-52,0,0, , , , , , 
21-Jan-52,0,0, , , , , , 
22-Jan-52,0,13.5, , , , , , 
23-Jan-52,0,0.3, , , , , , 
24-Jan-52,4,0, , , , , , 
25-Jan-52,0,0, , , , , , 
26-Jan-52,0,0, , , , , , 
27-Jan-52,0,0.6, , , , , , 
28-Jan-52,0,0, , , , , , 
29-Jan-52,0,0, , , , , , 
30-Jan-52,0,4.6, , , , , , 
31-Jan-52,4,0, , , , , , 
01-Feb-52,0,0, , , , , , 
02-Feb-52,0,0, , , , , , 
03-Feb-52,0,0, , , , , , 
04-Feb-52,0,0, , , , , , 
05-Feb-52,0,0, , , , , , 
06-Feb-52,0,0.3, , , , , , 
07-Feb-52,0,0.2, , , , , , 
08-Feb-52,0,0, , , , , , 
09-Feb-52,0,0, , , , , , 
10-Feb-52,0,11.3, , , , , , 
11-Feb-52,0,0.9, , , , , , 
12-Feb-52,0,1, , , , , , 
13-Feb-52,0,3.7, , , , , , 
14-Feb-52,0,0.2, , , , , , 
15-Feb-52,4,0, , , , , , 
16-Feb-52,0,0, , , , , , 
17-Feb-52,0,0, , , , , , 
18-Feb-52,4,0, , , , , , 
19-Feb-52,0,0, , , , , , 
20-Feb-52,4,0, , , , , , 
21-Feb-52,0,0, , , , , , 
22-Feb-52,0,0, , , , , , 
23-Feb-52,0,0, , , , , , 
24-Feb-52,4,0, , , , , , 
25-Feb-52,0,0, , , , , , 
26-Feb-52,4,0, , , , , , 
27-Feb-52,4,0, , , , , , 
28-Feb-52,4,0, , , , , , 
29-Feb-52,4,0, , , , , , 
01-Mar-52,0,0, , , , , , 
02-Mar-52,0,0, , , , , , 
03-Mar-52,0,0.8, , , , , , 
04-Mar-52,0,2.6, , , , , , 
05-Mar-52,0,0.2, , , , , , 
06-Mar-52,0,1, , , , , , 
07-Mar-52,0,0.2, , , , , , 
08-Mar-52,0,0, , , , , , 
09-Mar-52,0,0.9, , , , , , 
10-Mar-52,0,0, , , , , , 
11-Mar-52,0,0, , , , , , 
12-Mar-52,0,1.7, , , , , , 
13-Mar-52,0,0.3, , , , , , 
14-Mar-52,0,0, , , , , , 
15-Mar-52,0,8.2, , , , , , 
16-Mar-52,0,0.2, , , , , , 
17-Mar-52,4,0, , , , , , 
18-Mar-52,0,0, , , , , , 
19-Mar-52,0,0.4, , , , , , 
20-Mar-52,4,0, , , , , , 
21-Mar-52,0,0.5, , , , , , 
22-Mar-52,0,0, , , , , , 
23-Mar-52,0,4.1, , , , , , 
24-Mar-52,0,1.7, , , , , , 
25-Mar-52,0,0, , , , , , 
26-Mar-52,0,0, , , , , , 
